,vote_average,runtime,genres,season,rating,revenue_adj,budget_adj
6503,5.383,123,"Comedy, Drama",Fall,R,17.861233766607736,17.523226185421905
6504,6.571,91,"Comedy, Drama",Fall,R,11.934358388955024,16.21654247320884
6505,6.329,109,Drama,Fall,R,17.194130824411204,16.28840315240364
6508,3.85,90,Horror,Spring,NR,12.393854231651497,16.55843672584106
6510,6.987,93,"Animation, Adventure, Comedy, Family, Fantasy",Winter,PG,16.936792482175747,16.720241768877703
6511,6.212,97,"Horror, Comedy",Summer,R,16.619437654767445,15.456286844961763
6513,5.1,116,"Drama, Crime, Thriller",Fall,R,16.54251826845394,17.052070814039062
6514,4.296,92,"Action, Mystery, Thriller, Drama",Spring,R,17.049238348965776,18.37650559890425
6515,5.881,112,"Drama, Romance",Fall,R,13.9494099030679,15.130230141856014
6516,6.115,97,"Comedy, Drama",Fall,R,13.919022918503835,15.717718386253008
6517,5.451,96,Comedy,Summer,PG,17.88042108792299,17.49767060771647
6518,4.888,86,Horror,Fall,R,14.020953232390402,14.576362652236655
6520,5.625,93,"Comedy, Drama",Spring,PG-13,15.692231272273169,15.752141374419592
6521,4.397,96,"Horror, Thriller",Fall,R,12.24281205382495,15.797160614981282
6522,6.107,91,"Comedy, Drama",Winter,R,12.755773287463539,12.827346628356844
6524,5.946,81,Comedy,Spring,PG-13,16.051554831510874,16.778425648539866
6525,6.198,107,"Comedy, Drama",Winter,NR,12.534623188649899,14.375691956774505
6526,6.395,90,"Drama, Science Fiction",Fall,PG,15.698597017842788,15.388717149586718
6530,6.257,101,"Action, Drama, Thriller",Fall,PG-13,16.01865593680564,16.915452912608835
6532,6.261,116,"Music, Drama",Summer,PG-13,17.346971876218994,16.78176079160075
6533,6.627,103,"Thriller, Action, Crime",Winter,PG-13,16.317674454644227,15.747129596176615
6535,5.859,115,"Comedy, Drama, Romance",Winter,PG-13,16.946738713217933,17.371919402410906
6537,7.014,128,"Crime, Thriller, Action",Winter,NC-17,16.552714815383407,15.420441244142165
6538,6.311,99,"Action, Comedy",Summer,PG,19.78771888846656,17.222769531005024
6539,5.764,88,"Comedy, Crime, Thriller",Fall,R,11.523268680210167,15.359539103863753
6540,5.394,110,"Drama, Fantasy",Fall,PG-13,13.128121489675362,17.18345497610117
6541,6.037,89,"Music, Comedy",Spring,R,17.493933676864575,16.397892579767184
6544,5.697,87,"Adventure, Fantasy, Action",Spring,R,14.631702685388634,16.241140597822735
6545,6.1,119,"Crime, Drama, Thriller",Summer,R,12.008576731450857,15.608866721077165
6547,7.638,180,"Drama, History",Fall,PG-13,15.769608005481777,16.666404736111247
6550,5.968,100,"Drama, Action, Thriller",Summer,R,11.288917482770197,16.490307795541227
6552,5.4,115,"Thriller, Crime",Spring,R,15.135629637286565,17.759711001901575
6554,6.324,143,Drama,Winter,R,16.84272058485719,18.150683102707173
6555,5.208,74,"Animation, Adventure, Family",Spring,G,15.935807572885384,17.8857478319356
6557,4.9,91,"Action, Crime",Spring,R,11.302041445318144,16.883543485910693
6558,6.579,92,"Drama, Music, Romance",Spring,PG,17.11148374732782,16.48732943825483
6559,5.6,96,"Fantasy, Comedy, Romance",Summer,PG,16.377095253865875,17.55424095920486
6560,5.301,93,"Comedy, Drama, Romance, Fantasy, Music",Winter,R,13.578743142104544,16.963901833949222
6562,5.67,91,"Comedy, Crime, Drama",Summer,R,12.420532697955895,16.06815505222163
6564,6.421,72,Drama,Winter,NR,12.322045334926361,12.326514128657358
6565,6.364,133,"Action, Thriller, Romance",Spring,NR,16.953618463329352,15.728299572671068
6566,7.0,98,"Horror, Thriller",Spring,R,15.539466473504147,14.945461221195773
6567,5.86,90,"Action, Comedy, Crime",Spring,R,18.097918319548004,13.492748133559914
6569,6.607,146,"Action, Adventure, Thriller",Winter,NR,18.565347803822757,17.989983658919193
6570,6.093,93,Documentary,Fall,PG-13,11.921806993910147,15.286334991215291
6571,5.1,98,"Adventure, Drama",Winter,R,15.539080633664696,17.57738944510762
6572,5.472,97,"Horror, Science Fiction",Summer,PG,18.33036320833773,14.804002683721569
6573,6.1,110,"Comedy, Crime, Drama",Spring,R,13.659435440446819,15.642145993966903
6576,6.196,122,Drama,Winter,PG,17.38453171365985,17.83255643618681
6577,5.1,106,"Romance, Drama",Winter,PG-13,16.206111489937726,18.008301942436894
6578,6.963,78,Documentary,Spring,G,17.69300348927708,15.752141374419592
6581,6.491,86,"Animation, Comedy",Spring,R,15.960599725085437,13.96816956039523
6582,6.623,125,"Drama, Music, Romance",Fall,R,18.715566964918168,17.566890403466914
6583,5.741,118,"Drama, Comedy, Romance",Summer,PG,18.345166464006393,17.35424589379341
6584,6.4,107,Drama,Fall,PG-13,15.857308410254255,14.171535949185774
6585,5.057,104,"Adventure, Action, Thriller",Summer,R,18.154946684705386,16.59832954845487
6586,5.8,109,"Drama, Romance",Fall,R,16.666404736111247,16.309729792172515
6588,4.927,97,"Comedy, Romance",Spring,PG-13,16.259415506887184,16.606071522608485
6590,6.648,117,"Drama, Romance",Fall,PG,17.38813561837513,17.432516814344936
6592,6.205,85,Drama,Fall,R,11.353391048737821,13.40891090807854
6594,6.803,166,"Drama, Romance",Winter,PG-13,17.689838837332157,15.803414141563024
6595,5.8,102,"Crime, Horror, Thriller",Winter,R,13.818374596572303,16.241140597822735
6596,7.0,87,"Animation, Family",Fall,PG,16.637326647088347,17.743070764036595
6599,6.428,114,"Drama, Thriller",Winter,R,17.391743083818454,16.971101751505397
6603,7.0,72,"Adventure, Fantasy, Animation, Family",Fall,G,14.204574362661184,17.938337620714336
6604,5.375,88,"Action, Crime, Drama",Spring,R,16.123583373602074,15.443352584975356
6605,6.7,144,Drama,Spring,R,14.47630367444935,16.005698879209913
6606,4.9,105,"Adventure, Fantasy",Fall,NR,11.39029132961691,15.697416752212833
6607,4.173,94,"Comedy, Action",Summer,R,17.900490332342446,17.83255643618681
6609,5.183,90,"Adventure, Science Fiction",Spring,PG,17.78661242238509,17.691302242580765
6610,5.684,107,Drama,Spring,R,17.595117421478253,18.034051809187897
6613,6.4,109,"Thriller, Mystery",Summer,PG,16.56852311478744,16.606263442770288
6614,6.728,108,"Crime, Drama",Fall,NR,15.51497195938078,15.979482171775237
6615,5.426,76,"Adventure, Fantasy, Animation, Comedy, Family",Spring,G,18.433826190219367,15.60061284616315
6616,6.9,100,"Comedy, Drama, Romance",Winter,PG-13,17.709301210670095,16.55843672584106
6617,6.1,98,"Comedy, Drama, Family",Summer,PG,16.8430938717213,17.534492121015056
6618,6.662,97,"Drama, Crime",Winter,NR,14.911960153328426,14.044144435288787
6621,5.824,124,"Comedy, Drama, Romance",Summer,R,18.109978876050324,17.476784745986322
6624,5.99,99,"Mystery, Thriller",Spring,R,15.692564714687109,17.289251272305858
6625,5.297,88,"Science Fiction, Action, Adventure",Fall,PG-13,15.029289391230744,18.45580458087719
6626,5.723,108,"Drama, Action, Thriller, Crime",Winter,R,15.899026258241024,17.86567997513826
6627,6.838,78,"Family, Animation",Winter,NR,16.643940541491915,16.517609216559165
6628,6.688,90,Drama,Fall,NR,13.017883863755612,11.2673763756587
6629,5.515,115,"Action, War",Winter,PG-13,17.344050102822326,18.21921726279811
6631,5.7,119,"Comedy, Drama",Fall,R,13.137834612294334,15.557830310305665
6632,6.1,83,"Action, Drama, Crime",Spring,R,17.307299882437466,16.966454294302743
6633,6.644,109,"Comedy, Romance",Fall,PG-13,17.698643284379564,16.468903615410373
6634,6.079,125,"Drama, Romance",Winter,NR,14.923618738078114,16.51622608247078
6635,5.02,92,"Drama, Action, Crime, Thriller",Spring,R,16.91453306441269,16.803357687875348
6638,7.055,112,"Drama, Action, Science Fiction",Spring,NR,17.40748922731046,15.66198077573316
6639,7.03,113,"Comedy, Drama",Spring,PG,15.861221052915338,16.995161082197058
6640,4.869,94,"Drama, Romance, Fantasy",Winter,R,10.506490202323235,16.25097749086561
6642,6.61,98,Comedy,Winter,PG-13,17.235899877326805,17.179053442702866
6643,5.485,97,"Horror, Science Fiction, Thriller, Comedy",Fall,R,17.16912948524766,16.397892579767184
6644,4.768,88,"Adventure, Comedy, Family",Summer,G,17.28050566145405,17.944810135219953
6645,3.025,91,Comedy,Winter,R,14.836845308820399,16.392651097796126
6646,5.823,88,"Comedy, Drama, Romance",Summer,PG-13,14.473672535270397,14.213640989476733
6650,7.1,189,"Action, Drama",Summer,PG-13,17.200290612013454,16.740758282635014
6654,5.6,102,Drama,Fall,R,15.468551886692298,17.67469751352353
6656,7.148,114,"Drama, Music",Spring,PG,18.09569336617397,15.613331618570925
6657,5.273,99,Action,Fall,R,16.967976794547408,17.715519508043784
6659,5.316,90,Horror,Summer,R,16.19888078853285,14.116769018297136
6660,5.393,96,"Action, Comedy",Fall,R,16.72607856115822,16.346729528282832
6661,4.995,108,"Comedy, Drama",Spring,R,16.123982963874102,17.01153663071665
6662,5.428,100,"Action, Adventure, Fantasy",Spring,R,18.685905487942865,16.405989789999804
6663,5.119,139,"Comedy, Drama",Summer,R,14.726687002170165,16.42418183798708
6664,6.433,104,"Comedy, Drama, Romance",Spring,R,14.342653251130901,14.886517580540495
6665,6.186,98,"Comedy, Drama",Winter,R,12.10293342965887,15.529158551488942
6667,5.201,92,"Comedy, Drama",Fall,R,10.201631889172662,15.312253278144844
6668,5.063,85,"Comedy, Family, Animation, Fantasy, Adventure",Winter,G,17.588768636171313,17.272127856547566
6669,4.763,111,Comedy,Summer,PG,18.0072247537358,18.27438918846585
6670,6.307,88,"Crime, Drama",Winter,R,14.187893654278888,14.437462036357468
6671,5.875,84,Comedy,Fall,R,17.061842925575128,17.754911654667016
6672,5.698,87,"Comedy, Romance",Summer,R,18.369038641006785,16.1298879170459
6674,6.2,98,"Comedy, Drama",Summer,R,16.214418202612357,17.471411902160295
6675,5.214,97,"Action, Drama, Crime",Spring,NC-17,18.603605134081164,13.985189721343053
6676,5.62,116,"Action, Comedy, Romance, Thriller, Drama",Spring,R,17.18597272279195,17.92196573933018
6679,5.495,164,"Romance, Drama, Action",Fall,NR,18.31680104388295,17.26484444685564
6680,5.422,87,"Animation, Drama, Family",Spring,G,16.949389243264104,17.683358418344305
6681,5.2,112,"Romance, Music, Drama",Winter,PG-13,15.188690019999628,17.07186984421941
6684,5.926,90,"Crime, Action, Drama",Winter,R,17.31215429700689,15.775756434850429
6685,6.026,90,Horror,Spring,NR,18.08231674991351,17.79970531491069
6688,6.653,96,"Family, War, History",Summer,PG,12.591054458215734,15.439578667651904
6689,6.574,103,"Action, Adventure, Comedy, Mystery",Summer,PG,18.98510236755511,17.5394914292788
6691,5.663,100,"Comedy, Crime",Fall,R,17.961937821132178,16.883786164197694
6692,5.83,94,War,Spring,R,11.57028362813006,16.001874059483182
6693,5.34,100,"Comedy, Crime",Spring,R,17.00651488101103,17.434288601466946
6694,6.537,104,"Comedy, Drama, Romance",Fall,R,17.00773531948686,17.235112054203412
6695,6.021,94,"Comedy, Romance",Winter,PG-13,15.014838314512236,16.468903615410373
6696,5.8,110,"Action, Drama, Thriller",Winter,R,16.440612970792778,17.261593522862608
6698,7.0,125,"Action, Drama",Winter,NR,18.10091375873196,16.216194287044534
6699,6.686,99,"Drama, Action, Crime",Spring,PG-13,15.895088936092998,13.9860390318953
6700,5.745,111,"Comedy, Horror",Spring,NR,15.813279612281946,15.120132431722
6701,5.946,94,"Fantasy, Action, Comedy, Horror",Fall,R,11.016323610687738,16.861093778644918
6703,5.0,100,Comedy,Spring,PG-13,15.754302147913494,17.371424230328497
6704,6.172,100,"Crime, Drama",Spring,R,14.039473586293829,16.378722663659463
6707,5.832,114,"Drama, Mystery, Thriller, Crime, History",Summer,PG-13,15.694722645864884,16.346729528282832
6708,4.451,85,Comedy,Fall,R,11.547467717171186,16.005698879209913
6709,5.2,96,"Action, Thriller",Fall,R,14.383505136335394,17.340472569861237
6710,6.609,108,"Comedy, Romance",Spring,PG-13,17.173650910988158,16.842581206081654
6711,6.511,140,"Drama, History, Action, Thriller",Winter,R,17.07156995148738,17.89784106483774
6712,6.429,106,Drama,Spring,R,16.58218697263585,17.386756665816613
6713,5.0,97,"Action, Adventure, Science Fiction",Fall,R,14.278925492482173,16.11330722631285
6714,6.315,123,"Drama, Western",Spring,R,15.855241559528931,16.71337037871132
6718,6.625,107,"Action, Crime, Drama",Summer,R,16.507469545803946,15.814322365244001
6719,3.374,93,Comedy,Fall,R,10.787700162986546,13.888070990653107
6720,5.516,93,"Action, Comedy",Summer,R,15.953458525370953,15.299532057964289
6721,5.714,95,Comedy,Winter,PG,16.656138868889876,17.937720700249464
6723,5.445,94,"Drama, Action, Thriller, Crime",Fall,R,15.923820356996552,16.981550332963586
6724,6.511,101,"Crime, Comedy",Winter,PG,17.102931465512505,17.43838277299961
6726,5.544,101,"Drama, Romance",Summer,R,15.056485948085808,15.443352584975356
6727,5.7,86,"Horror, Thriller",Spring,R,17.09726220369433,16.201470345439585
6728,6.3,90,"Comedy, Drama",Winter,R,12.890787057780708,14.389462073730538
6733,4.939,98,"Action, Adventure, Fantasy",Summer,PG,17.35126844445558,15.899542773352708
6734,5.222,84,"Drama, Romance",Fall,R,15.21798611540516,14.496643683175584
6736,4.726,96,"Comedy, Romance",Summer,R,15.624585810244477,15.082609254290483
6738,5.956,109,"Adventure, Fantasy, Action",Winter,PG-13,19.590448002191806,18.22166327535344
6739,6.983,89,"Comedy, Romance",Summer,R,15.18212480613307,13.665974897258332
6740,7.2,101,Drama,Fall,R,12.256131574379317,16.442553832230896
6741,6.798,106,"Comedy, Drama, Romance",Summer,R,17.685741177318096,16.256242062704157
6742,5.691,123,"Drama, Action, Thriller, Crime",Winter,R,17.48402377119103,16.883786164197694
6743,4.194,83,"Horror, Science Fiction",Spring,R,15.168020031783469,14.60613311053913
6744,5.86,108,"Drama, Romance",Summer,R,13.763638077835099,15.280110374991356
6745,6.8,95,"Adventure, Documentary",Fall,R,12.714447639982131,14.126880658711716
6746,6.551,101,"Adventure, Drama, History",Fall,R,16.769459855343577,17.06176447410707
6747,6.331,103,"War, Drama, History",Spring,R,13.400984031182427,16.693868260511803
6748,7.2,132,"Drama, History",Summer,PG-13,15.373853102654541,16.241140597822735
6750,5.556,80,"Horror, Adventure, Fantasy",Fall,R,13.751396985306735,14.349801679637398
6751,5.0,86,"Horror, Drama, Thriller",Fall,R,11.26217664756413,11.9012566068538
6752,5.528,172,"Drama, Thriller",Fall,R,17.612189382992526,18.863079107106213
6753,6.216,85,"Comedy, Drama",Fall,R,14.028329825461453,14.902108791283748
6755,4.9,90,"Action, Adventure, Crime, Drama, Thriller",Summer,PG,18.346264869913604,16.59502982043795
6756,5.443,114,"Drama, Thriller, Romance",Spring,R,17.06958639034675,16.37899788039438
6760,3.489,90,"Comedy, Romance",Summer,PG,15.957568320644942,16.8487262929052
6761,5.983,106,"Action, Drama, Crime",Fall,R,15.911792772208692,16.93428777838268
6763,5.0,93,"Comedy, Drama, Romance",Fall,PG-13,16.827014628975906,17.189102673534542
6765,6.431,95,"Drama, Action, Thriller, Crime",Summer,R,17.10435773145207,16.410392742531418
6768,5.0,100,Comedy,Summer,R,15.239747004961606,16.96560557793523
6773,5.7,85,"Horror, Science Fiction",Fall,R,13.624467606344643,17.161191910750468
6774,4.96,90,"Action, Adventure, Comedy, Family",Summer,PG,16.82347082838842,16.966454294302743
6775,4.797,93,"Action, Adventure, Thriller",Fall,PG-13,16.783666452643242,18.078341527844476
6776,6.4,137,"Comedy, Drama",Winter,PG,16.51622608247078,15.962840844285994
6778,5.192,80,Comedy,Spring,R,15.716684272430053,14.760108490164344
6780,5.9,86,"War, Thriller, Action, Adventure, Mystery, Science Fiction, Drama",Fall,NR,10.114767361768498,9.68732334694156
6781,6.192,118,"Science Fiction, Thriller",Summer,PG-13,16.23031579714101,17.759711001901575
6784,6.0,85,"Comedy, Romance",Spring,PG-13,16.870468940615503,16.647325389301294
6785,4.953,91,"Action, Adventure, Science Fiction",Fall,PG,17.662769102202404,18.33036320833773
6787,5.2,88,"Comedy, Romance",Spring,R,13.842813367901654,15.885833495427676
6788,5.947,107,"Action, Crime, Drama, Mystery, Thriller",Winter,R,12.334633817484573,16.35583712467341
6789,6.012,122,"Crime, Drama, Action, Thriller",Winter,R,18.67289780535043,17.96246938079421
6792,5.829,101,"Romance, Thriller, Action",Winter,R,13.3660583095415,16.168100987571353
6793,5.0,110,"Comedy, Drama, War",Summer,PG,18.051294841520463,16.258557583816735
6796,5.9,120,"Action, Adventure, Fantasy",Winter,G,19.36466360942282,18.32515871979905
6797,5.829,96,"Romance, Comedy, Drama",Fall,R,16.451284448907458,16.410392742531418
6798,6.988,122,"Action, Drama, History",Fall,PG-13,16.85439556554883,12.615355283595427
6799,5.8,108,Comedy,Summer,R,13.39603392677938,16.133632851602496
6800,4.818,91,"Science Fiction, Action, Adventure, Fantasy",Fall,NR,11.510935108004732,13.815722624553977
6803,3.702,100,"Adventure, Science Fiction, Comedy, Family",Summer,PG,15.310126380445617,14.854846236702844
6804,7.036,88,Documentary,Summer,R,14.875211458008796,13.111502301587016
6805,5.881,100,"Comedy, Romance",Fall,PG-13,12.627928079355929,16.37899788039438
6806,5.643,105,"Action, Adventure, Fantasy, War",Spring,NR,16.116784488007504,16.540598734783863
6807,5.385,93,"Horror, Thriller",Fall,R,15.188136083285109,15.175025076068444
6809,7.125,118,Drama,Spring,R,17.186630484389152,17.63861560813221
6810,6.238,101,"Action, Adventure, Family, Science Fiction",Fall,PG,16.442553832230896,16.981550332963586
6811,5.738,125,"Drama, Romance",Fall,R,15.212249398846014,17.29921870316843
6812,5.039,89,"Adventure, Horror, Thriller, Science Fiction",Summer,PG-13,12.891839376870479,16.800502462556388
6814,6.1,117,Drama,Fall,PG,17.752106439665223,17.71399894712672
6815,6.339,110,"Adventure, Action, Drama",Fall,R,15.907071824213247,16.64975094161416
6816,7.3,187,"Romance, Drama, Action",Summer,R,16.153219487883142,13.825316586904808
6817,5.542,141,"Drama, Fantasy",Summer,R,16.16063896166263,17.08245181697513
6820,4.307,86,"Action, Adventure, Comedy, Family, Thriller",Spring,PG-13,16.18154917801401,16.345302790988452
6821,5.596,105,"Action, Adventure, Drama",Winter,PG,16.849923936377564,17.171924336999457
6822,4.717,102,"Horror, Science Fiction, Adventure, Action",Winter,PG,16.595762152949625,15.209467791829734
6825,6.127,141,"Romance, Drama, Fantasy",Summer,PG-13,16.71337037871132,15.904710311029532
6826,6.855,120,Fantasy,Summer,R,15.223656974453817,15.216676147314791
6827,6.2,115,"Thriller, Drama",Spring,R,10.888257258024105,16.761334507634224
6828,5.482,100,"Comedy, Crime, Drama, Fantasy",Winter,R,16.138330269151297,17.02142996837531
6829,6.091,98,"Romance, Drama",Fall,R,14.714763194018122,16.96595912222033
6830,5.7,79,"Drama, Comedy, Romance",Summer,PG-13,15.451164151311874,12.492342088844657
6831,6.2,128,"Comedy, Drama, Romance",Summer,PG-13,17.248352841344108,16.73936963378499
6832,5.175,95,"Comedy, Romance",Spring,PG-13,16.34429185868345,17.86567997513826
6834,5.86,101,"Crime, Drama",Spring,R,16.30615885031995,15.582552462275295
6836,6.056,180,"Adventure, Comedy, Mystery, Romance",Summer,PG,16.599506590511563,17.054396581947252
6837,4.262,83,"Comedy, Fantasy",Fall,PG-13,16.159849559037173,17.20967168353585
6838,6.3,96,"Action, Adventure, Thriller",Spring,PG,18.385600391999784,15.613011669760004
6840,5.402,115,Adventure,Summer,PG,17.15794533639029,18.79555412579109
6841,6.793,139,"Action, Mystery, Drama",Spring,R,15.760767050079366,15.741348964222265
6842,5.679,94,"Crime, Comedy, Mystery",Spring,PG,15.89678084717519,17.528570316000245
6843,7.2,88,"Animation, Comedy, Family",Winter,PG,13.502504588336526,14.779828386439359
6844,6.685,103,"Action, Adventure, Thriller",Fall,R,16.554899133629874,18.452019118515754
6845,6.636,93,Documentary,Summer,R,14.750233814326169,11.170586248862337
6846,6.0,91,"Comedy, Family",Summer,PG,16.82244088930271,17.167268222739764
6847,5.611,121,"Drama, Mystery, Thriller",Fall,NR,12.927581725654052,16.456324833203514
6848,5.951,124,"Comedy, Action, Western",Fall,PG-13,15.0557518001206,15.866682016336929
6850,6.364,88,"Drama, Romance",Fall,NR,12.762953978560368,13.58324840243363
6851,4.963,89,Comedy,Spring,PG,16.584255372092446,17.52564005037009
6852,7.25,96,"Drama, Crime",Summer,R,14.615764490283253,15.18979086373553
6853,5.1,108,"Crime, Mystery",Winter,R,13.728923727054935,16.55843672584106
6854,5.0,94,"Comedy, Drama",Summer,R,11.185612771121923,16.005400458704788
6856,6.263,90,Action,Spring,R,10.26849949820515,14.766925126763253
6858,5.6,81,"Action, Comedy",Spring,R,16.411779284476843,16.740047129351513
6860,7.625,174,"Action, Adventure, Crime, Thriller",Summer,PG-13,17.879192853050668,16.61844665432256
6862,6.213,97,Drama,Summer,PG-13,15.339363481587524,16.45307621018323
6863,5.456,93,"Horror, Fantasy",Spring,R,15.428344129073565,16.590647052282854
6864,6.013,104,"Drama, History",Summer,PG-13,14.45839092969129,12.161657782891256
6865,5.785,94,"Comedy, Adventure, Horror",Winter,PG-13,11.061139266210418,14.681212532928459
6866,7.348,102,Documentary,Fall,R,13.771335412916157,15.184100317365584
6867,6.044,108,"Drama, Music, Romance",Winter,R,17.316346343321012,18.19131095322306
6868,6.076,105,"Mystery, Drama, Romance",Spring,R,13.320944399420522,16.577528199853738
6870,6.43,115,"Comedy, Drama, Adventure",Summer,G,17.079608482095335,15.823078901910835
6871,5.0,94,"Comedy, Crime",Winter,R,16.438956881380825,15.124309983489427
6873,5.405,93,"Action, Thriller",Spring,R,12.70666384278151,15.885833495427676
6874,5.942,143,"Action, Comedy, Crime",Summer,PG-13,17.57669066647064,16.044810988382412
6875,1.84,79,"Comedy, Family",Fall,PG,15.140833959148475,13.418067361407372
6876,5.295,100,"Adventure, Comedy, Crime, Action",Winter,R,17.764219749268722,17.06269358315839
6877,5.494,96,Comedy,Winter,PG,18.207944089057698,17.427091328078646
6878,5.519,118,"Drama, History, Romance",Fall,R,14.581567198345683,17.802016760889675
6881,5.2,106,"Action, Crime, Thriller",Summer,R,16.968468016352475,17.54214869020006
6882,7.099,83,"Family, Fantasy, Animation",Fall,G,15.785954871196394,16.81292388223485
6884,6.084,99,"Adventure, Drama, Fantasy, Family, Mystery",Summer,PG,15.687755359637947,16.828927262724854
6885,6.649,103,"Adventure, Fantasy, Family, Drama",Spring,PG,16.399277848749076,16.321667246044154
6886,4.792,93,"Action, Drama",Summer,PG-13,17.547984814349057,16.849001509640114
6887,5.753,82,"Documentary, Music",Winter,G,18.47157795293858,16.159849559037173
6889,4.9,103,Thriller,Winter,R,15.264220926869525,18.303306172945906
6890,5.5,88,"Adventure, Drama, Action, Comedy, Romance",Winter,PG-13,17.853976499820387,17.578873209575466
6892,5.7,98,"Crime, Thriller, Horror",Spring,R,17.828985385245897,17.02142996837531
6893,4.331,103,Documentary,Summer,PG-13,16.781528399694125,15.720652454401417
6895,5.792,110,Music,Summer,PG-13,14.586636331568197,16.834930859813927
6896,5.89,98,"Music, Comedy, Crime",Spring,PG-13,16.77316618494978,17.340472569861237
6897,6.618,100,"Drama, Thriller",Spring,R,17.24139081554509,17.689037537689547
6901,7.3,162,"Crime, Drama",Summer,R,14.44005047611157,13.988065352368514
6904,5.73,95,"Comedy, Horror",Summer,NR,13.121130209782649,14.842927144465634
6905,5.0,87,"Horror, Comedy",Fall,R,14.9363686653756,13.669022750882585
6906,6.533,96,"Comedy, Drama, Romance",Winter,R,14.994135213342538,14.437462036357468
6907,6.039,91,Drama,Spring,R,11.298603505377844,14.804361722527263
6909,5.954,103,"War, Drama, History, Romance",Winter,R,13.489020488616482,17.069510219757298
6911,5.753,107,"Crime, Drama, Action, Thriller",Fall,R,15.214397938802081,16.6466057059309
6912,5.367,89,"Comedy, Science Fiction, Romance",Winter,PG,18.36427870991611,17.179710041544578
6913,7.68,102,Documentary,Summer,NR,14.614660398567896,14.948998813406957
6914,5.787,89,"Comedy, Romance",Summer,R,15.472976475497987,15.83672692685432
6915,7.127,92,Comedy,Summer,R,16.297854030639982,16.271651658245958
6916,6.9,120,"Drama, History",Winter,PG-13,17.80384530359854,16.554899133629874
6917,5.08,93,Horror,Fall,R,13.54274289776424,15.270148237853883
6920,5.182,114,"Thriller, Horror, Mystery",Summer,R,17.96569589968924,18.303077640693296
6922,5.541,93,"Thriller, Horror, Comedy",Fall,R,14.142703461985493,13.449556281425547
6924,6.574,132,"Drama, Thriller, Crime",Summer,PG-13,16.303978217349734,17.132161681713622
6925,3.412,105,"Drama, Romance",Summer,R,17.12990658122726,16.88809482734596
6926,5.716,108,"Comedy, Thriller, Crime, Romance",Spring,R,18.074697575447185,16.606071522608485
6927,5.014,80,"Horror, Thriller",Summer,R,11.042402200908528,11.58444333182744
6928,5.284,94,Science Fiction,Fall,PG-13,15.326295626901713,18.088215068873613
6929,5.601,142,"Drama, Music, Romance",Fall,PG,17.804031204857814,16.781580277155268
6930,5.459,107,"History, Documentary",Summer,PG-13,16.66342032805077,15.707908883023334
6932,5.777,99,"Comedy, Horror",Fall,R,15.191318473324056,14.950156416507168
6933,5.7,107,"Crime, Mystery, Thriller, Western",Spring,R,16.34002547295001,17.587764706559476
6935,6.041,171,"Action, Thriller",Summer,NR,18.04522422694245,17.969716674434306
6937,6.514,119,"Action, Crime, Thriller",Summer,NR,13.363499837228687,14.178289296446968
6939,5.842,120,"War, Action, Thriller",Summer,PG,13.698729843723363,17.69694183712298
6941,6.375,122,Drama,Summer,PG-13,18.30463202063136,17.148775851096698
6942,6.049,151,"Comedy, Drama, Romance",Fall,PG-13,15.962675053458854,16.044020692912806
6943,5.396,83,"Action, Comedy, Romance",Summer,PG,16.590005548001823,17.339752886490842
6944,6.132,165,"Comedy, Drama, Romance",Summer,PG,16.981550332963586,15.489895456185868
6946,5.674,97,"Comedy, Romance",Summer,PG-13,13.188243153307969,17.07186984421941
6947,5.59,90,"Horror, Comedy",Fall,NR,15.090413985533335,15.828614985766
6950,6.493,122,"War, Drama, History",Winter,R,15.193334577358895,17.269232405415366
6952,5.813,116,Thriller,Fall,R,14.634122077021724,17.251662954660006
6953,5.859,87,Comedy,Spring,R,12.928573070670016,14.948998813406957
6955,6.817,134,"Drama, Comedy, Romance",Fall,PG,18.02313754239513,16.13606789336275
6956,6.592,97,Drama,Spring,PG-13,15.82337732241596,15.82337732241596
6957,7.0,115,"Comedy, Drama, Adventure",Summer,R,17.250632380882774,15.704373370070206
6958,4.852,106,Comedy,Fall,R,14.57082510376624,16.15955113853205
6960,6.656,90,"Comedy, Romance",Fall,R,17.509433809838182,16.965768736689057
6962,6.599,106,"Drama, Romance",Winter,PG-13,13.967830583728515,16.57608522485542
6966,6.286,118,"Drama, Romance",Fall,R,16.653112475070387,16.743310742988534
6967,6.179,115,"Fantasy, Family, Drama",Fall,PG,16.503303193970456,16.856128414754444
6968,5.109,96,"Comedy, Drama, Romance",Summer,PG-13,17.379631030761054,17.57738944510762
6969,5.8,92,"Comedy, Drama",Spring,R,10.912931270384398,16.005400458704788
6971,5.236,95,Action,Summer,PG,18.337911121624344,15.43101006177697
6973,4.079,96,Action,Winter,R,11.562045666812969,17.088063828152734
6975,6.117,108,"Drama, Romance",Spring,PG,16.741524841315155,17.139409255626866
6976,4.45,93,"Comedy, Family",Spring,PG,15.998845599289659,17.659106302780277
6981,5.681,86,Drama,Spring,PG,17.110870438507614,13.891994613639415
6982,4.58,90,Comedy,Winter,PG,15.240819216455302,17.23468018203086
6984,5.449,97,"Action, Drama, Thriller",Winter,R,15.998277871304028,16.37899788039438
6988,6.283,100,"Comedy, Animation, Family, Adventure, Science Fiction, Fantasy",Spring,PG,17.59948350239519,17.953659608182353
